,venue_name,id,capacity,street,zip,latitude,longitude,metro_area
6117,The Nick - Al,4306914,,,35205,33.4899,-86.80948000000002,Birmingham
6118,The Nick Rocks,3152349,,2514 10th Ave S,35205,33.5054245,-86.79057490000002,Birmingham
6119,"Eagles Ballroom, The Rave/Eagles Club",542091,,2401 W. Wisconsin Ave.,53233,43.038172499999995,-87.94328259999996,Milwaukee
6120,Metro Smart Bar,4013399,,,60613,41.95778,-87.65565,Chicago
6121,Metro Smart Bar,250846,,,,,,Detroit
6122,Metro Smart Bar,588776,,,,,,Sheffield
6123,Macon City Auditorium,2661,,415 1st Street,31201,32.837379999999996,-83.6312,Atlanta
6124,WinStar World Casino & Resort,60940,,"Exit 1, I-35",73459,33.7577852,-97.1320391,Plano
6125,"Global Event Center, WinStar World Casino",1549263,,777 Casino Avenue,73459,33.7577852,-97.1320391,Plano
6126,"The Colosseum, WinStar World Casino",2916268,,777 Casino Avenue,73459,33.75785,-97.13245,Plano
6127,Win Star World Casino,1189586,,,,,,Plano
6128,"Rome Stage, WinStar World Casino",1304136,,I-35,73459,33.78796,-97.13499300000001,Plano
6129,"Mist, WinStar World Casino",2951418,,"Exit 1, I-35 N Hwy",73459,33.793437299999994,-97.143068,Plano
6130,"Outdoor Venue, WinStar World Casino",2934658,,,73459,33.793437299999994,-97.143068,Plano
6131,Revolution Hall,2845468,,1300 SE STARK ST,97214,45.51897,-122.6521,Portland
6132,Revolution Hall - Portland,4012679,,1300 SE Stark Street,97214,45.51897,-122.6521,Portland
6133,Revolution Hall Roofdeck,3025014,,1300 SE Stark Street #110,97214,45.5193342,-122.6526149,Portland
6134,The Sunset Room at Revolution Hall,3788529,,1300 SE Stark Street,97214,45.51897,-122.6521,Portland
6135,101 at Revolution Hall,4115639,,1300 SE Stark St,97214,45.51897,-122.6521,Portland
6136,Colonial Theatre - Boston,4013654,,,02116,42.35307,-71.07652,Boston / Cambridge
6137,Colonial Theatre,4875,,106 Boylston Street,02116,42.3524203,-71.06543020000002,Boston / Cambridge
6138,Gillette Stadium,464,68756.0,1 Patriot's Place,02035,42.09119000000001,-71.26689,Foxborough
6139,Ovens Auditorium,1514,,2700 East Independence Boulevard,28205,35.205093100000006,-80.79530240000003,Charlotte
6140,Wiseman Park,4305934,,,37352,35.27005,-86.35795,Lynchburg
6141,Wiseman Park,1077846,,Wiseman Park (west Street),21401,38.9798747,-76.52146450000002,Baltimore
6142,Theatre of Living Arts (TLA),28639,800.0,334 South Street,19147,39.941309999999994,-75.14868,Philadelphia
6143,Umatilla county fair,4342329,,1705 E. Airport Rd.,97837,45.82033,-119.25686999999999,Hermiston
6144,American Music Theatre,4496,1600.0,2425 Lincoln Highway East,17602,40.02484920000001,-76.2005132,Wilmington
6145,American Music Theatre Conservatory,3312184,,"2549 Chino Hills Parkway, Unit C",91709,33.9844818,-117.7489473,Los Angeles
6146,Ch Mayo Presentation Hall at Mayo Civic Center,4108179,,,55904,43.95625,-92.42087,Twin Cities
6147,"Showroom, Talking Stick Resort",1012391,,9800 E. Indian Bend Rd.,85256,33.53857,-111.86568999999999,Scottsdale
6148,Halloran Centre at the Orpheum Theatre Memphis,3069989,,225 South Main Street,38103,35.13988,-90.05587,Memphis
6149,Hidalgo State Farm Arena,1618258,,2600 N. 10th St. (hwy. 336),78557,26.2322,-98.22511999999999,Brownsville
6150,"Jabbawockeez Theater, MGM Grand Hotel & Casino",3100139,,3799 Las Vegas Blvd South,89109,36.10292000000001,-115.16976000000001,Las Vegas
6151,Grand Theater at Foxwoods,16384,,39 Norwich Westerly Road,06339,41.478359999999995,-71.96309000000002,Mashantucket
6152,Mesa Theater & Club,13541,,538 Main Street,81501,39.06751679999999,-108.5635473,Denver
6153,The Grand Stafford Theater,1624428,450.0,106 S Main St,77803,30.673365000000004,-96.37378299999999,Austin
6154,Choctaw Grand Theater,2996913,,4418 S Hwy 69/75,74701,34.03524,-96.36891,Durant
6155,Medical Center of Lewisville Grand Theater,1359671,,100 N. Charles St.,75057,33.046820000000004,-96.99736999999999,Dallas - Fort Worth
6156,Shanghai Grand Theater,1655623,,"300,renmin Da Dao",,31.2776064,121.5251131,Shanghai
6157,Gray Area / Grand Theater,594401,800.0,2665 Mission St,94110,37.75439,-122.4185,SF Bay Area
6158,Tianjin Grand Theater,2802083,,"No. 24, Youyi Road, Hexi District",,39.0879583,117.2048104,Tianjin
6159,"David Copperfield Theater, MGM Grand Hotel and Casino",2982413,,3799 Las Vegas Blvd South,89109,36.102875,-115.16956100000002,Las Vegas
6160,"Grand Theater, Nanshan Culture & Sports Center",3837089,,"62 Nantou Jie, Nanshan Dadao",,,,Shenzhen
6161,Detroit Opera House,2673,2700.0,1526 Broadway Street,48226,42.336009999999995,-83.04871,Detroit
6162,Uptown Theater,809476,,120 Main St,75053,32.74569,-97.00249000000001,Dallas - Fort Worth
6163,The Globe Theater,971566,,241 E. Kalamazoo Ave,49007,42.294686,-85.5806527,Grand Rapids
6164,Wheaton Grand Theater,91897,,,,,,Aurora
6165,Xian Qujiang Grand Theater,2802028,,"No. 319, Dongxin Street, Xincheng District",,34.2643362,108.96313529999999,Xian
6166,Mcl Grand Theater of Lewisville,3986964,,100 North Charles Street,75057,33.046820000000004,-96.99736999999999,Dallas - Fort Worth
6167,Grand Theater,125416,,,,,,Philadelphia
6168,Fuling Grand Theater,2802008,,"No.2, Bingjiang Avenue, Fuling District",,29.728921000000003,107.36184240000001,Fuling
6169,Qingdao Grand Theater,2802063,,"No.5, Yunling Road, Laoshan Dis.",,36.067082,120.38264,Qingdao
6170,Grand Theater,1682973,,26 N. 6th Street,52632,40.397259999999996,-91.38346700000001,Keokuk
6171,Grand Theater - SkySea Golden Era (Skysea Cruise Line),3571179,800.0,,,31.230390399999997,121.4737021,Shanghai
6172,Grand Lake Theater,63807,,,,,,SF Bay Area
6173,Xiamen Minnan Grand Theater,2801973,,"80, Zhanhong Road, Siming District",,24.445567,118.08265800000001,Xiamen
6174,Mesa Theater Lounge,1972684,,538 Main St.,81526,39.1077219,-108.35097140000002,Denver
6175,Zhuhai Grand Theater,2801843,,,,22.270715,113.57672600000001,Zhuhai
6176,Grand Westella Theater,1420498,,,,,,Sydney
6177,China's National Grand Theater,1409943,,"No. 2,west Chang'an Avenue,, Xicheng District,",,39.90632700000001,116.38818500000001,Beijing
6178,Grand Victoria Theater Elgin,2739818,,250 South Grove Avenue,60120,42.031196,-88.279213,Aurora
6179,Grand Theater,127879,,,,,,Springfield
6180,Ionia Theater,315206,,203 W Main St,48846,42.982646700000004,-85.0642473,Grand Rapids
6181,Dog Story Theater,2573174,,7 Jefferson Ave SE,49503,42.9628721,-85.66431800000002,Grand Rapids
6182,Muiderman Theater,1955979,,1410 Elm Coulee Dr NE,58278,47.763319,-97.13780799999999,Fargo
6183,"Wellspring Theater, Epic Center",1752968,,"359 S. Kalamazoo Mall, Suite 204",49007,42.28919920000001,-85.583116,Grand Rapids
6184,The Epic Theater,4108299,,2960 Epic Place,75052,32.70299,-97.03024,Dallas - Fort Worth
6185,Wealthy Theater Annex,2073779,,1110 Wealthy Street,49506-15,42.955368,-85.641402,Grand Rapids
6186,Shijiazhuang Grand Theater,3707884,,,,38.042805,114.51489299999999,Shijiazhuang
6187,Cangjiang Grand Theater,3314644,,,,24.479834,118.089425,Xiamen
6188,Balam Grand Theater,2522449,,,,24.479834,118.089425,Xiamen
6189,The Grand Theater,3400504,,,,33.7489954,-84.3879824,Atlanta
6190,The Grand Theater,4339342,,,,,,Madison
6191,Grand Palace Theater,334976,,,,,,Los Angeles
6192,Grand Ole Gospel Theater,840766,,,,,,Chocowinity
6193,Grand County High School Theater,1548253,,,,,,Moab
6194,"Dalton Theater, Kalamazoo College",311391,,"Light Fine Arts Blgd., 1200 Academy St.",49007,42.2913983,-85.60099840000002,Grand Rapids
6195,"Mary Jane Stryker Theater, Kalamazoo Valley Museum",801696,,,,,,Grand Rapids
6196,Kalamazoo Theater,115781,,,,,,Grand Rapids
6197,Dewitt Theater,1602143,,141 East 12th Street,49423,42.7867267,-86.1006903,Grand Rapids
6198,Broadway Theater,297846,319.0,216 East Broadway Street,48858,43.6044401,-84.77477950000002,Grand Rapids
6199,"Rcah Theater, MSU",1617843,,C20 Snyder-Phillips Hall,48824,42.729939,-84.473062,Grand Rapids
6200,The Middle East - Downstairs,7694,550.0,472 Massachusetts Ave.,02139,42.363696999999995,-71.1013086,Boston / Cambridge
6201,World Cafe Live – Downstairs,578286,,3025 Walnut Street,19104,39.9522059,-75.185114,Philadelphia
6202,Downstairs (at SubT),2994203,,2011 W North Ave,60647,41.91029,-87.67797,Chicago
6203,Johnny Brenda's Downstairs,2474249,,1201 N. Frankford Ave,19125,39.969037,-75.134313,Philadelphia
6204,Fitzgerald's - Downstairs,827051,350.0,2706 White Oak Drive,77007,29.7816159,-95.38802290000001,Houston
6205,Downstairs Park City,537061,,625 Main Street,84060,40.646029999999996,-111.49748999999998,Salt Lake City
6206,Downstairs at the Federal Bar,1364376,,5303 Lankershim Blvd.,91601,34.1672065,-118.37616340000001,Los Angeles
6207,Double Door - Bar No. 3 (downstairs),2349534,,1572 N Milwaukee Ave.,60622,41.9100006,-87.6770104,Chicago
6208,The Bodega (downstairs),2312904,,23 Pelham St,NG1 2ED,52.953703299999994,-1.1458641999999999,Nottingham
6209,White Oak Music Hall - Downstairs,3374014,,,77009,29.79018,-95.36778000000001,Houston
6210,Downstairs,2334384,,Holburn Street,AB10 6BY,57.140216,-2.11353,Aberdeen
6211,The National Underground - Downstairs,1339756,,159 East Houston,,40.72289960000001,-73.9890501,New York
6212,Downstairs at Cornelia Street Café,1901783,,,,,,New York
6213,Downstairs @ the Little Nell,2820043,,675 E. Durant Street,,39.18662,-106.81756999999999,Denver
6214,"The Downstairs Lounge, Canal Club",226993,,1545 East Cary Street,23219,37.532602399999995,-77.42945300000002,Richmond
6215,"Downstairs, The King's Head, Crouch End",488786,,2 Crouch End Hill,N8 8AA,51.5780691,-0.12425430000000001,London
6216,Subterranean Downstairs,3494194,,,,41.8781136,-87.62979820000002,Chicago
6217,Soho Theatre Downstairs,2308359,,,,,,London
6218,Palladium Downstairs,1865703,,261 Main Street,01608,42.26674000000001,-71.80081,Worcester
6219,Silver Dollar (downstairs),3095314,,486 Spadina Avenue,M5S 3E6,43.65842960000001,-79.4003511,Toronto
6220,Downstairs Live,616066,,48 Roper Ct N,29860,33.6116834,-82.0002578,Augusta
6221,Jewel's Catch One - Downstairs,2842648,,4067 W Pico Blvd,90019,34.047775,-118.3241134,Los Angeles
6222,Amped Austin (downstairs),2195699,,300 E 6th St,78701,30.2674679,-97.74025329999999,Austin
6223,The Smiling Buddah - Downstairs,3139414,,961 College Street,M6H 1A6,43.6533093,-79.42697340000002,Toronto
6224,Gabe's Downstairs,1962294,,,,,,Des Moines
6225,Royal Canadian Legion #1 Downstairs,1407983,,116 7th Avenue Se,AB T2G,51.0464521,-114.06201409999998,Calgary
6226,Downstairs - Dj Events,3223279,,625 Main Street,84060,40.6460706,-111.49741029999998,Salt Lake City
6227,Bricktown Live Downstairs,1224801,,103 Flaming Lips Alley,73014,35.4658989,-97.51061170000001,Oklahoma City
6228,Downstairs at the Comedy Pub,1303216,,7 Oxendon St,SW1Y 4EE,51.509731,-0.1318287,London
6229,Neck of the Woods Downstairs,3018284,,406 Clement Street,94118,37.7832211,-122.46375330000001,SF Bay Area
6230,Lulu's Downstairs,4300429,,107 Manitou Avenue,80829,38.85756,-104.89249,Colorado Springs
6231,Jr’s Restaurant & Downstairs Pub,664676,,,,,,Ottawa
6232,Jas Cafe Downstairs at the Little Nell,2262149,,675 E. Durant Ave.,81611,39.1866234,-106.8175696,Denver
6233,Town Hall Seattle - Downstairs,1021886,,1119 Eighth Avenue (at Seneca Street),98101,47.60902700000001,-122.329953,Seattle
6234,Downstairs,3863804,,28999 Joy Road,48185,42.35372,-83.32804,Detroit
6235,8 Bytes Game Cafe (downstairs),3497724,,207 S 3rd St.,82070,41.3115764,-105.593152,Cheyenne
6236,Cantab Lounge Downstairs,464131,,,,42.373615799999996,-71.10973349999998,Boston / Cambridge
6237,Downstairs at Fifty Seven,2682573,,712 S Santa Fe Ave,90021,34.0339773,-118.2296503,Los Angeles
6238,Little Vinyl Lounge (downstairs at Star Bar),2884433,,437 Moreland Avenue Northeast,30307,33.76627,-84.34886999999998,Atlanta
6239,Downstairs Cafe,103985,,,,,,Dallas - Fort Worth
6240,The Middle East - Upstairs & Downstairs,2771758,,472 Massachusetts Ave.,02139,42.363696999999995,-71.1013086,Boston / Cambridge
6241,Downstairs at Alma's (the Alma Sports Club),1408613,,1 Wilks Street,3161,-37.8627744,145.0145789,Melbourne
6242,Santos Party House Downstairs,2742258,,96 Lafayette Street,10013,40.7177032,-74.00153159999998,New York
6243,The Wise Hall Lounge (Downstairs),4070814,98.0,1882 Adanac Street,V5L 2E2,49.2773,-123.06607,Vancouver
6244,The Downstairs at Club M,13798,,420 W. 3rd Avenue,99501,61.2195426,-149.8893846,Anchorage
6245,Downstairs Cabaret Theater,2541099,,20 Windsor St,14605,43.159079999999996,-77.59962890000001,Rochester
6246,Globe Cinema - Downstairs Theatre,3528184,,617 8 Ave SW,T2P 1H1,51.045572,-114.075019,Calgary
6247,Nite Owl - Downstairs,3001944,,213 - 10th Avenue SW,T2N 1V3,51.05309620000001,-114.085959,Calgary
6248,The Marquee Ballroom - Hell's Kitchen (downstairs),2532194,,2037 Gottingen Street,B3K 1T6,44.6511937,-63.5821022,Halifax
6249,The Outland Ballroom - Downstairs,598396,,326 South Ave .,65806,37.2072558,-93.29232270000001,Springfield
6250,Gainesville Botanical Garden,2973228,,,30501,34.319379999999995,-83.81548000000002,Atlanta
6251,Viejas Arena at Aztec Bowl San Diego State University,4012734,,,92182,32.77599,-117.07205,San Diego
6252,Wisconsin Center (Milwaukee),2868093,,400 W Wisconsin Avenue,53203,43.0395,-87.91745999999998,Milwaukee
6253,Milwaukee Theatre Wisconsin Center District,632161,,500 West Kilbourn Avenue,53203,43.04165,-87.91798,Milwaukee
6254,Performing Arts Center of Wisconsin Rapids,733586,,1801 16th Street South,54494,44.37594,-89.8052,Wisconsin Rapids
6255,UW-Milwaukee Panther Arena,805,12700.0,400 W. Kilbourn Ave.,53203,43.04215,-87.91701,Milwaukee
6256,Wisconsin Entertainment and Sports Center,3711394,,901 N. Fourth Street,53203,43.04157,-87.91613000000002,Milwaukee
6257,Wisconsin African American Women's Center (WAAW),3106469,,3020 W Vliet St,53208,43.0489516,-87.9519035,Milwaukee
6258,Kalahari Resort & Convention Center,221493,,,,,,Wisconsin Dells
6259,"Kolf Sports Center, University of Wisconsin, Oshkosh",668936,,,,,,Milwaukee
6260,Dells Center,988936,,2100 River Road,53965,43.636825099999996,-89.7690958,Wisconsin Dells
6261,Central Wisconsin Center,2461579,,317 Knutson Drive,53704,43.1416662,-89.3946592,Madison
6262,Time of Grace Center Wisconsin Lutheran College,4239659,,8725 W. Wisconsin Ave,53226,43.03774,-88.02171,Milwaukee
6263,"Rothwell Student Center, University of Wisconsin, Superior",362116,,,,,,Twin Cities
6264,CAL Center,962181,,1100 S. Albert Ave.,53959,43.5214266,-90.02102020000002,Wisconsin Dells
6265,DanceArt Center - Mauston,2188364,,"234 W. State St., 2nd Fl.",53948,43.7971946,-90.0773495,Wisconsin Dells
6266,Wintergreen Resort & Convention Center,2122374,,60 N. Gasser Rd.,53940,43.575620799999996,-89.78058929999996,Wisconsin Dells
6267,Coastal Credit Union Music Park at Walnut Creek,48938,20000.0,3801 Rock Quarry Road,27610,35.74939000000001,-78.5763,Raleigh
6268,Cross Insurance Center,2373089,,515 Main Street,04401,44.788801899999996,-68.7792895,Portland
6269,Grossinger Motors Arena,3620784,,101 S. Madison Street,61701,40.47807,-88.99648,Aurora
6270,Hampton Coliseum,13658,,1000 Coliseum Drive,23666,37.0347535,-76.3813734,Newport News
6271,Hampton Coliseum Park,3287149,,Hampton,23668,37.0227164,-76.3373167,Newport News
6272,Cambria Hotel & Suites,3810094,,118 8th Ave South,37203,36.15775,-86.78104,Nashville
6273,The Showbox,5621,1100.0,1426 1st Avenue,98101,47.60879,-122.33998999999999,Seattle
6274,Alchemy,672296,,1980 Atwood Ave,53704,43.0923755,-89.3553244,Madison
6275,Alchemy,3403889,,71 Richmond St,02903,41.82031,-71.41150999999998,Providence
6276,Alchemy Tavern,2112424,,7 S. Joachim St.,36602,30.690704999999998,-88.043539,Mobile
6277,Alchemy,181133,,,,,,Bridgeport
6278,Alchemy,945836,,390 East 1700 South,84115,40.733503799999994,-111.87991240000001,Salt Lake City
6279,Alchemy,2071139,,610 N. Bell School Rd.,61108,42.272433,-88.971311,Rockford
6280,Alchemy Bar & Grill,3166514,,5413 S 72nd Street #101,68127,41.2031573,-96.02299740000001,Omaha
6281,Alchemy Cafe and Bistro,1534323,,Duncan Street,,42.6125467,-70.6613796,Gloucester
6282,Alchemy Food & Drink,3822189,,,,,,Toronto
6283,Alchemy Ballroom,3992569,,939 N Magnolia Ave,34475,29.19684,-82.13627,Orlando
6284,Alchemy Bar & Restaurant,2352254,,90 George St,7250,-41.436138,147.140044,Launceston
6285,Alchemy,3710789,,,,38.8338816,-104.82136340000001,Colorado Springs
6286,Alchemy,324851,,,,,,Washington
6287,Alchemy Live Music Bar,4203544,,2-4 High Street,WA7 1AU,53.342119999999994,-2.73066,Liverpool
6288,Alchemy,1606064,,90 George St,7250,-41.436138,147.140044,Launceston
6289,Alchemy,319491,,,,,,New York
6290,Alchemy Lounge,3499154,,"2211 Seminole Drive, Studio 2073",35805,34.715388700000005,-86.5969858,Huntsville
6291,Alchemy Cafe,2444529,,,,43.07305170000001,-89.4012302,Madison
6292,Alchemy Coffee,1968019,,390 East 1700 South,,,,Salt Lake City
6293,Acoustic Alchemy Studio,3780579,,707 West Fort Street,,43.6212054,-116.1971713,Boise
6294,Alchemy,3163064,,606 Glenwood Ave,,35.7876573,-78.64689990000002,Raleigh
6295,Alchemy 198,4206184,,198 Gloucester Road,BS7 8NU,51.47868,-2.58982,Bristol
6296,Alchemy Bar,1020611,,9 North St,WV1 1RE,52.5858365,-2.1294542,Wolverhampton
6297,Alchemy Rising,3231034,,Frontier Ranch 8836 York Road Southwest,43062,39.965771999999994,-82.6314947,Pataskala
6298,Alchemy Festival,2741848,,"Kirkby Ln, Coningsby",LN10 6YN,53.14961170000001,-0.1734697,Peterborough
6299,Alchemy Bistro,4287179,,Durban,,14.56383,121.02962,Manila
6300,Upstairs-alchemy Tavern,3273069,,7 S Joachim St,36602,30.690704999999998,-88.043539,Mobile
6301,Alchemy Bar & Restaurant,3182549,400.0,28 - 30 St Georges Walk,CR0 1YJ,51.372931200000004,-0.09812869999999999,London
6302,Bar Alchemy,3432934,,,,,,Kobe
6303,Alchemy Rising,3464279,,8120 Coon Club Rd,44256,41.086569,-81.982966,Medina
6304,Alchemy Works,2621583,,,,34.0522342,-118.24368490000002,Los Angeles
6305,Alchemy Castle,2985898,,2525 Carman Crest Dr.,90028,34.1149,-118.34799,Los Angeles
6306,Alchemy Cafe,2481219,,191 Main St,95247,38.1372032,-120.4597327,Modesto
6307,Sol Alchemy,3250089,,,,44.058172799999994,-121.31530959999999,Salem
6308,Soltree Alchemy,4241734,,3047 MLK Jr Way,94607,37.82049,-122.27094,SF Bay Area
6309,Alchemy Music Festival,1395353,,,,,,Turin
6310,Sol Alchemy Temple,3586149,,2150 Northeast Studio Road,97701,44.0713186,-121.29882649999999,Salem
6311,Alchemy,636631,,,,,,Prague
6312,Alchemy,3949964,,24501 Town Center Dr ste 101,91355,34.419237700000004,-118.56380890000001,Los Angeles
6313,Alchemy,1352471,,,,,,Rome
6314,Alchemy,407316,,,,,,Manila
6315,Alchemy,2142624,,,,,,Milwaukee
6316,Alchemy of Woodstock,846036,,,,,,Woodstock
6317,Alchemy the Centre,2047549,,"Unit 101, Stables Market, Chalk Farm Road",NW1 8AH,51.54191210000001,-0.1477557,London
6318,Alchemy Salon,1112171,,320 E Commercial St,65803,37.229484,-93.289771,Springfield
6319,Alchemy 71,4245364,,,,,,Providence
6320,Studio Alchemy,4282454,,4201 Millersville Road,,39.83225,-86.11368,Indianapolis
6321,Jazz in the Hills @ Alchemy,2126424,,13225 North Eagle Ridge Drive,85268,33.6054201,-111.7630419,Scottsdale
6322,Alchemy Improv Comedy,1640388,,1 Coffee Street,29601,34.851614,-82.398389,Charlotte
6323,"Alchemy @ View 2, Liverpool",1078051,,,,,,Liverpool
6324,Knoxville Civic Auditorium,781836,,,,35.96063839999999,-83.9207392,Knoxville
6325,Capital One Arena,3640349,20278.0,601 F Street NW,20004,38.89801,-77.021,Washington
6326,Riverfront Live,4034989,,,45226,39.1096,-84.42251999999998,Cincinnati
6327,"The Riverfront, Newport Live",3810689,,"Kingsway
Newport, Wales",,51.58351,-2.99193,Newport
6328,The Palace Theater,3148794,,564 Wisconsin Dells Parkway South,53965,43.59706,-89.79364,Wisconsin Dells
6329,PJ's Lager House,893356,300.0,1254 Michigan Avenue,48226,42.331666,-83.0632521,Detroit
6330,Ballpark Village,1783638,,Downtown St. Louis,63102,38.6236723,-90.1916746,St Louis
6331,Pbr St. Louis (brand New Ballpark Village),2567914,,700 Clark Street,63102,38.622640000000004,-90.19281,St Louis
6332,Ballpark Village St. Louis,3869579,,601 Clark Avenue,63102,38.6238206,-90.19179659999999,St Louis
6333,Howl at the Moon - Ballpark Village,3338214,,601 Clark Street,63102,38.624373999999996,-90.192199,St Louis
6334,Scoot Inn,68060,,1308 E. Fourth St.,78702,30.2621409,-97.72938549999999,Austin
6335,Red's Scoot Inn,89528,,,,,,Austin
6336,Historic Scoot Inn,4149489,,,,,,Austin
6337,"Atwood Concert Hall, Alaska Center for the Performing Arts",78255,,621 West 6th Avenue,99501,61.21666,-149.89408999999995,Anchorage
