,created_at,datetime_local,general_admission,id,popularity,score,short_title,url,listing_count,average_price,median_price,lowest_price,venue_name,venue_popularity,venue_address,venue_city,venue_state,venue_zip,venue_id
6122,2019-04-24T16:02:37,2019-09-06T15:30:00,False,4836032,0.0,0.0,A Teddy Roosevelt Salute To Medora,https://seatgeek.com/a-teddy-roosevelt-salute-to-medora-tickets/medora-north-dakota-old-town-hall-theater-2019-09-06-3-30-pm/concert/4836032,,,,,Old Town Hall Theater,0,450 Broadway,Medora,ND,58645,471187
6123,2019-05-31T16:06:06,2019-09-14T20:00:00,False,4880781,0.673,0.668,Bob Seger & The Silver Bullet Band,https://seatgeek.com/bob-seger-and-the-silver-bullet-band-tickets/fargo-north-dakota-fargodome-2019-09-14-8-pm/concert/4880781,310.0,258.0,207.0,100.0,Fargodome,0,1800 North University Drive,Fargo,ND,58102,177
6124,2019-07-03T16:12:29,2019-09-21T20:00:00,True,4914268,0.0,0.0,Pop Evil (21+),https://seatgeek.com/pop-evil-21-tickets/fargo-north-dakota-fargo-brewing-company-2019-09-21-8-pm/concert/4914268,17.0,143.0,91.0,57.0,Fargo Brewing Company,0,630 1st Ave N,Fargo,ND,58102,80501
6125,2019-07-03T16:14:36,2019-09-21T20:30:00,False,4915048,0.0,0.0,Soccer Mommy,https://seatgeek.com/soccer-mommy-tickets/fargo-north-dakota-the-aquarium-2019-09-21-8-30-pm/concert/4915048,1.0,83.0,83.0,83.0,The Aquarium,0,226 Broadway,Fargo,ND,58102,6859
6126,2019-05-04T16:06:03,2019-09-25T20:00:00,False,4853893,0.578,0.554,Dweezil Zappa,https://seatgeek.com/dweezil-zappa-tickets/fargo-north-dakota-fargo-theatre-2019-09-25-8-pm/concert/4853893,2.0,100.0,88.0,88.0,Fargo Theatre,0,314 Broadway,Fargo,ND,58102,2214
6127,2019-07-23T16:01:41,2019-09-27T19:30:00,False,4935996,0.0,0.0,The Temptations with The Four Tops,https://seatgeek.com/the-temptations-with-the-four-tops-tickets/grand-forks-north-dakota-chester-fritz-auditorium-2019-09-27-7-30-pm/concert/4935996,172.0,135.0,126.0,83.0,Chester Fritz Auditorium,0,3475 University Avenue,Grand Forks,ND,58202,3737
6128,2019-07-06T16:01:35,2019-09-28T20:00:00,True,4922753,0.534,0.54,Gear Daddies,https://seatgeek.com/gear-daddies-tickets/bismarck-north-dakota-bismarck-event-center-2019-09-28-8-pm/concert/4922753,2.0,63.0,63.0,63.0,Bismarck Event Center,0,601 E Sweet Ave.,Bismarck,ND,58504,507
6129,2019-07-28T16:07:28,2019-09-29T20:00:00,False,4942156,0.0,0.0,Lyle Lovett,https://seatgeek.com/lyle-lovett-tickets/bismarck-north-dakota-belle-mehus-auditorium-2019-09-29-8-pm/concert/4942156,2.0,126.0,126.0,126.0,Belle Mehus Auditorium,0,201 North 6th Street,Bismarck,ND,58501,1691
6130,2019-07-03T16:14:35,2019-09-30T19:30:00,False,4915043,0.0,0.0,Marbin,https://seatgeek.com/marbin-tickets/fargo-north-dakota-the-aquarium-2019-09-30-7-30-pm/concert/4915043,,,,,The Aquarium,0,226 Broadway,Fargo,ND,58102,6859
6131,2019-02-26T16:06:16,2019-09-30T20:00:00,False,4760570,0.554,0.543,Bruce Cockburn,https://seatgeek.com/bruce-cockburn-tickets/fargo-north-dakota-fargo-theatre-2019-09-30-8-pm/concert/4760570,4.0,98.0,98.0,97.0,Fargo Theatre,0,314 Broadway,Fargo,ND,58102,2214
6132,2019-06-13T16:04:55,2019-10-03T20:00:00,False,4893440,0.497,0.463,The Doobie Brothers,https://seatgeek.com/the-doobie-brothers-tickets/fargo-north-dakota-fargo-civic-memorial-auditorium-2019-10-03-8-pm/concert/4893440,20.0,250.0,224.0,120.0,Fargo Civic Memorial Auditorium,0,207 4th Street North,Fargo,ND,58102,1236
6133,2019-04-02T16:05:28,2019-10-04T19:30:00,False,4804460,0.519,0.495,Ghost with Nothing More,https://seatgeek.com/ghost-with-nothing-more-tickets/fargo-north-dakota-scheels-arena-2019-10-04-7-30-pm/concert/4804460,168.0,124.0,114.0,22.0,Scheels Arena,0,5225 31st Ave South,Fargo,ND,58102,3628
6134,2019-05-15T16:10:49,2019-10-08T18:15:00,False,4866286,0.584,0.583,Shinedown with Papa Roach and Asking Alexandria,https://seatgeek.com/shinedown-with-papa-roach-and-asking-alexandria-tickets/bismarck-north-dakota-bismarck-event-center-2019-10-08-6-15-pm/concert/4866286,4.0,203.0,198.0,145.0,Bismarck Event Center,0,601 E Sweet Ave.,Bismarck,ND,58504,507
6135,2019-07-28T16:13:55,2019-10-08T20:00:00,True,4942763,0.0,0.0,Com Truise (21+),https://seatgeek.com/com-truise-21-tickets/fargo-north-dakota-fargo-brewing-company-2019-10-08-8-pm/concert/4942763,7.0,59.0,50.0,47.0,Fargo Brewing Company,0,630 1st Ave N,Fargo,ND,58102,80501
6136,2019-07-30T16:05:36,2019-10-10T17:00:00,False,4945947,0.0,0.0,Lil Flip,https://seatgeek.com/lil-flip-tickets/fargo-north-dakota-fargo-civic-center-2019-10-10-5-pm/concert/4945947,3.0,75.0,60.0,60.0,Fargo Civic Center,0,207 4th St N,Fargo,ND,58102,36605
6137,2019-07-29T16:04:23,2019-10-10T18:30:00,True,4944556,0.0,0.0,All That Remains with Lacuna Coil (21+),https://seatgeek.com/all-that-remains-with-lacuna-coil-21-tickets/minot-north-dakota-the-original-minot-2019-10-10-6-30-pm/concert/4944556,1.0,154.0,154.0,154.0,The Original Minot,0,720 2nd Street Northwest,Minot,ND,58703,44170
6138,2019-08-02T15:55:48,2019-10-10T19:00:00,False,4949212,0.0,0.0,Chris Tomlin,https://seatgeek.com/chris-tomlin-tickets/fargo-north-dakota-fargodome-2019-10-10-7-pm/concert/4949212,63.0,531.0,574.0,48.0,Fargodome,0,1800 North University Drive,Fargo,ND,58102,177
6139,2019-06-08T16:07:22,2019-10-10T20:00:00,False,4889321,0.577,0.552,The Mavericks,https://seatgeek.com/the-mavericks-tickets/fargo-north-dakota-fargo-theatre-2019-10-10-8-pm/concert/4889321,7.0,124.0,119.0,110.0,Fargo Theatre,0,314 Broadway,Fargo,ND,58102,2214
6140,2019-08-01T16:11:01,2019-10-10T20:00:00,True,4947576,0.0,0.0,The Vespers (21+),https://seatgeek.com/the-vespers-21-tickets/fargo-north-dakota-fargo-brewing-company-2019-10-10-8-pm/concert/4947576,,,,,Fargo Brewing Company,0,630 1st Ave N,Fargo,ND,58102,80501
6141,2019-03-08T16:07:06,2019-10-11T20:00:00,False,4773538,0.0,0.0,Tommy Emmanuel,https://seatgeek.com/tommy-emmanuel-tickets/bismarck-north-dakota-belle-mehus-auditorium-2019-10-11-8-pm/concert/4773538,2.0,84.0,84.0,84.0,Belle Mehus Auditorium,0,201 North 6th Street,Bismarck,ND,58501,1691
6142,2019-06-09T16:06:05,2019-10-12T20:00:00,False,4890516,0.0,0.0,The Mavericks,https://seatgeek.com/the-mavericks-tickets/bismarck-north-dakota-belle-mehus-auditorium-2019-10-12-8-pm/concert/4890516,6.0,175.0,137.0,125.0,Belle Mehus Auditorium,0,201 North 6th Street,Bismarck,ND,58501,1691
6143,2019-04-25T16:05:03,2019-10-13T20:00:00,True,4837632,0.411,0.358,Descendents with Joyce Manor and Night Birds (21+),https://seatgeek.com/descendents-with-joyce-manor-and-night-birds-21-tickets/fargo-north-dakota-sanctuary-events-center-2019-10-13-8-pm/concert/4837632,7.0,171.0,178.0,70.0,Sanctuary Events Center,0,670 4th Avenue North,Fargo,ND,58102,321228
6144,2019-05-18T16:02:53,2019-10-13T20:00:00,True,4868997,0.416,0.362,Night Birds with Descendents and Joyce Manor (21+),https://seatgeek.com/night-birds-with-descendents-and-joyce-manor-21-tickets/fargo-north-dakota-sanctuary-events-center-2019-10-13-8-pm/concert/4868997,,,,,Sanctuary Events Center,0,670 4th Avenue North,Fargo,ND,58102,321228
6145,2019-06-23T16:07:55,2019-10-16T19:00:00,True,4902583,0.0,0.0,Rend Collective,https://seatgeek.com/rend-collective-tickets/jamestown-north-dakota-jamestown-civic-center-2019-10-16-7-pm/concert/4902583,4.0,69.0,74.0,47.0,Jamestown Civic Center,0,212 3rd Avenue Northeast,Jamestown,ND,58401,57588
6146,2019-04-06T16:06:18,2019-10-17T19:00:00,False,4810748,0.562,0.559,Ashley McBryde: Elle King with Miranda Lambert and Pistol Annies,https://seatgeek.com/ashley-mcbryde-elle-king-with-miranda-lambert-and-pistol-annies-tickets/fargo-north-dakota-fargodome-2019-10-17-7-pm/concert/4810748,250.0,202.0,136.0,19.0,Fargodome,0,1800 North University Drive,Fargo,ND,58102,177
6147,2019-06-25T16:02:47,2019-10-18T20:00:00,True,4906338,0.0,0.0,Satsang (21+),https://seatgeek.com/satsang-21-tickets/fargo-north-dakota-fargo-brewing-company-2019-10-18-8-pm/concert/4906338,11.0,181.0,167.0,39.0,Fargo Brewing Company,0,630 1st Ave N,Fargo,ND,58102,80501
6148,2019-07-20T16:03:28,2019-10-27T20:30:00,True,4934547,0.0,0.0,Moon Hooch (21+),https://seatgeek.com/moon-hooch-21-tickets/fargo-north-dakota-the-aquarium-2019-10-27-8-30-pm/concert/4934547,3.0,101.0,106.0,70.0,The Aquarium,0,226 Broadway,Fargo,ND,58102,6859
6149,2019-08-06T18:37:53,2019-10-29T18:30:00,False,4953830,0.649,0.534,A Day To Remember with Beartooth and I Prevail,https://seatgeek.com/a-day-to-remember-with-beartooth-and-i-prevail-tickets/fargo-north-dakota-scheels-arena-2019-10-29-6-30-pm/concert/4953830,134.0,123.0,99.0,63.0,Scheels Arena,0,5225 31st Ave South,Fargo,ND,58102,3628
6150,2019-04-04T16:11:38,2019-10-30T19:30:00,False,4806684,0.633,0.658,Celine Dion,https://seatgeek.com/celine-dion-tickets/fargo-north-dakota-fargodome-2019-10-30-7-30-pm/concert/4806684,557.0,286.0,149.0,66.0,Fargodome,0,1800 North University Drive,Fargo,ND,58102,177
6151,2019-07-28T16:10:14,2019-11-09T20:00:00,False,4942651,0.542,0.463,Kris Kristofferson with The Stranger,https://seatgeek.com/kris-kristofferson-with-the-stranger-tickets/fargo-north-dakota-fargo-theatre-2019-11-09-8-pm/concert/4942651,10.0,137.0,137.0,120.0,Fargo Theatre,0,314 Broadway,Fargo,ND,58102,2214
6152,2019-07-28T16:05:39,2019-11-22T20:00:00,True,4941584,0.485,0.399,Whiskey Myers (21+),https://seatgeek.com/whiskey-myers-21-tickets/fargo-north-dakota-sanctuary-events-center-2019-11-22-8-pm/concert/4941584,10.0,194.0,167.0,53.0,Sanctuary Events Center,0,670 4th Avenue North,Fargo,ND,58102,321228
6153,2019-07-27T16:02:58,2019-12-12T19:00:00,False,4939868,0.0,0.0,Lorie Line,https://seatgeek.com/lorie-line-tickets/grand-forks-north-dakota-chester-fritz-auditorium-2019-12-12-7-pm/concert/4939868,21.0,139.0,123.0,104.0,Chester Fritz Auditorium,0,3475 University Avenue,Grand Forks,ND,58202,3737
6154,2019-07-27T16:03:15,2019-12-20T20:00:00,False,4939936,0.545,0.471,Home Free,https://seatgeek.com/home-free-tickets/fargo-north-dakota-scheels-arena-2019-12-20-8-pm/concert/4939936,121.0,104.0,99.0,41.0,Scheels Arena,0,5225 31st Ave South,Fargo,ND,58102,3628
6155,2019-07-30T16:07:05,2019-12-27T20:00:00,True,4946444,0.646,0.565,Hairball,https://seatgeek.com/hairball-tickets/grand-forks-north-dakota-alerus-center-2019-12-27-8-pm/concert/4946444,3.0,87.0,53.0,51.0,Alerus Center,0,1200 S. 42nd Street,Grand Forks,ND,58201,690
6156,2019-04-08T16:02:31,2019-08-08T17:30:00,True,4811679,0.0,0.0,Dip,https://seatgeek.com/dip-tickets/hamilton-ohio-riversedge-at-marcum-park-2019-08-08-5-30-pm/concert/4811679,,,,,RiversEdge at Marcum Park,0,116 Dayton Street,Hamilton,OH,45011,138821
6157,2019-03-01T18:06:29,2019-08-08T18:30:00,False,4763882,0.602,0.486,JJ Grey & Mofro with Jonny Lang,https://seatgeek.com/jj-grey-and-mofro-with-jonny-lang-tickets/cincinnati-ohio-pnc-pavilion-2019-08-08-6-30-pm/concert/4763882,4.0,60.0,43.0,41.0,PNC Pavilion,0,6295 Kellogg Ave.,Cincinnati,OH,45230,280
6158,2019-07-03T16:21:55,2019-08-08T19:00:00,False,4916988,0.642,0.526,Billy Currington,https://seatgeek.com/billy-currington-tickets/columbus-ohio-express-live-2019-08-08-7-pm/concert/4916988,5.0,67.0,62.0,58.0,Express Live!,0,405 Neil Avenue,Columbus,OH,43215,243
6159,2019-07-28T16:08:17,2019-08-08T19:00:00,False,4942428,0.0,0.0,Brantley Gilbert with Lindsay Ell,https://seatgeek.com/brantley-gilbert-with-lindsay-ell-tickets/cincinnati-ohio-riverbend-music-center-2019-08-08-7-pm/concert/4942428,,,,,Riverbend Music Center,0,6295 Kellogg Avenue,Cincinnati,OH,45230,86
6160,2019-07-28T16:07:53,2019-08-08T19:00:00,False,4942296,0.0,0.0,42 Dugg,https://seatgeek.com/42-dugg-tickets/columbus-ohio-newport-music-hall-2019-08-08-7-pm/concert/4942296,,,,,Newport Music Hall,0,1722 North High Street,Columbus,OH,43201,821
6161,2019-06-04T16:04:47,2019-08-08T19:30:00,True,4884768,0.569,0.43,Bishop Gunn,https://seatgeek.com/bishop-gunn-tickets/lakewood-ohio-mahall-s-20-lanes-2019-08-08-7-30-pm/concert/4884768,,,,,Mahall's 20 Lanes,0,13200 Madison Avenue,Lakewood,OH,44107,8728
6162,2019-05-12T16:05:02,2019-08-08T19:30:00,False,4862540,0.569,0.436,Chris Isaak (21+),https://seatgeek.com/chris-isaak-21-tickets/northfield-ohio-mgm-northfield-park-2019-08-08-7-30-pm/concert/4862540,10.0,99.0,108.0,32.0,MGM Northfield Park,0,10777 Northfield Rd,Northfield,OH,44067,57469
6163,2019-02-23T16:06:32,2019-08-08T19:30:00,False,4758114,0.709,0.631,Peter Frampton with Jason Bonham's Led Zeppelin Experience,https://seatgeek.com/peter-frampton-with-jason-bonhams-led-zeppelin-experience-tickets/cuyahoga-falls-ohio-blossom-music-center-2019-08-08-7-30-pm/concert/4758114,35.0,520.0,146.0,35.0,Blossom Music Center,0,1145 West Steels Corners Rd.,Cuyahoga Falls,OH,44223,68
6164,2019-08-04T16:02:41,2019-08-08T20:00:00,True,4951204,0.0,0.0,The Damn Torpedoes- A Tribute To Tom Petty & The Heart Breakers,https://seatgeek.com/the-damn-torpedoes-a-tribute-to-tom-petty-and-the-heart-breakers-tickets/lakewood-ohio-the-winchester-music-tavern-2019-08-08-8-pm/concert/4951204,,,,,The Winchester Music Tavern,0,12112 Madison Ave,Lakewood,OH,44107,10168
6165,2019-05-09T16:09:24,2019-08-08T20:00:00,False,4860290,0.641,0.535,Lady Antebellum with Levi Hummon,https://seatgeek.com/lady-antebellum-with-levi-hummon-tickets/huber-heights-ohio-the-rose-music-center-at-the-heights-2019-08-08-8-pm/concert/4860290,15.0,166.0,156.0,156.0,The Rose Music Center at The Heights,0,6800 Executive Boulevard,Huber Heights,OH,45424,77544
6166,2019-07-03T16:14:52,2019-08-08T20:00:00,True,4915135,0.0,0.0,Jamestown Revival with John Craigie,https://seatgeek.com/jamestown-revival-with-john-craigie-tickets/cincinnati-ohio-top-cats-2019-08-08-8-pm/concert/4915135,,,,,Top Cats,0,2820 Vine Street,Cincinnati,OH,45219,312942
6167,2019-05-08T16:07:07,2019-08-08T20:00:00,True,4858656,0.531,0.385,Jared & The Mill,https://seatgeek.com/jared-and-the-mill-tickets/cleveland-ohio-beachland-ballroom-2019-08-08-8-pm/concert/4858656,,,,,Beachland Ballroom,0,15711 Waterloo Road,Cleveland,OH,44110,1187
6168,2018-11-30T16:10:48,2019-08-08T20:00:00,False,4653230,0.592,0.488,Happy Together: Gary Puckett with The Turtles and The Buckinghams and The Cowsills and Chuck Negron,https://seatgeek.com/happy-together-gary-puckett-with-the-turtles-and-the-buckinghams-and-the-cowsills-and-chuck-negron-tickets/kettering-ohio-fraze-pavilion-2019-08-08-8-pm/concert/4653230,14.0,120.0,126.0,65.0,Fraze Pavilion,0,695 Lincoln Park Blvd,Kettering,OH,45429,351
6169,2019-05-09T16:05:07,2019-08-08T20:00:00,True,4859896,0.0,0.0,Decrepit Birth,https://seatgeek.com/decrepit-birth-tickets/columbus-ohio-ace-of-cups-2019-08-08-8-pm/concert/4859896,,,,,Ace of Cups,0,2619 N High St,Columbus,OH,43202,8583
6170,2019-06-13T16:04:03,2019-08-08T20:30:00,False,4893123,0.0,0.0,Dead Letter Office - A Tribute to R.E.M.,https://seatgeek.com/dead-letter-office-a-tribute-to-r-e-m-tickets/cleveland-ohio-beachland-tavern-2019-08-08-8-30-pm/concert/4893123,,,,,Beachland Tavern,0,15711 Waterloo Road,Cleveland,OH,44110,7304
6171,2019-06-15T16:02:56,2019-08-08T20:30:00,True,4895468,0.0,0.0,Pasha and the Kindred Spirits,https://seatgeek.com/pasha-and-the-kindred-spirits-tickets/cleveland-ohio-happy-dog-2019-08-08-8-30-pm/concert/4895468,,,,,Happy Dog,0,5801 Detroit Ave,Cleveland,OH,44102,11850
6172,2019-05-30T16:13:04,2019-08-08T21:00:00,True,4879039,0.511,0.354,Mozzy,https://seatgeek.com/mozzy-tickets/cleveland-ohio-grog-shop-2019-08-08-9-pm/concert/4879039,1.0,64.0,64.0,64.0,Grog Shop,0,2785 Euclid Heights Blvd,Cleveland,OH,44106,824
6173,2019-03-09T16:07:31,2019-08-09T03:30:00,False,4774927,0.722,0.654,Tim McGraw,https://seatgeek.com/tim-mcgraw-tickets/canton-ohio-tom-benson-hall-of-fame-stadium-1-2019-08-09-3-30-am/concert/4774927,,,,,Tom Benson Hall of Fame Stadium,0,1900 Blake Ave,Canton,OH,44708,2472
6174,2019-07-26T16:01:46,2019-08-09T17:00:00,True,4938211,0.0,0.0,Student Recitals,https://seatgeek.com/student-recitals-tickets/aurora-ohio-aurora-school-of-music-holczer-waroquet-concert-hall-2019-08-09-5-pm/concert/4938211,,,,,Aurora School of Music: Holczer-Waroquet Concert Hall,0,211 South Chillicothe Road,Aurora,OH,44202,428589
6175,2019-05-30T16:05:45,2019-08-09T18:00:00,True,4878264,0.0,0.0,Harms Way,https://seatgeek.com/harms-way-tickets/lakewood-ohio-the-foundry-concert-club-1-2019-08-09-6-pm/concert/4878264,,,,,The Foundry Concert Club,0,11729 Detroit Avenue,Lakewood,OH,44107,445987
6176,2019-06-13T16:04:54,2019-08-09T18:15:00,True,4893430,0.0,0.0,Trapt,https://seatgeek.com/trapt-tickets/cleveland-ohio-the-odeon-concert-club-2019-08-09-6-15-pm/concert/4893430,2.0,89.0,86.0,86.0,The Odeon Concert Club,0,1295 Old River Road,Cleveland,OH,44113,3238
6177,2019-03-09T16:05:20,2019-08-09T18:15:00,False,4774616,0.0,0.0,Dennis DeYoung,https://seatgeek.com/dennis-deyoung-tickets/toledo-ohio-promenade-park-2019-08-09-6-15-pm/concert/4774616,4.0,47.0,35.0,32.0,Promenade Park,0,400 Block & Water St.,Toledo,OH,43604,55957
6178,2019-07-23T16:01:54,2019-08-09T18:30:00,False,4936068,0.0,0.0,Bulletboys,https://seatgeek.com/bulletboys-tickets/franklin-ohio-jd-legends-2019-08-09-6-30-pm/concert/4936068,,,,,JD Legends,0,65 Millard Drive,Franklin,OH,45005,2398
6179,2019-03-01T17:59:35,2019-08-09T18:30:00,False,4762578,0.583,0.466,JJ Grey & Mofro with Jonny Lang,https://seatgeek.com/jj-grey-and-mofro-with-jonny-lang-tickets/huber-heights-ohio-the-rose-music-center-at-the-heights-2019-08-09-6-30-pm/concert/4762578,23.0,78.0,77.0,40.0,The Rose Music Center at The Heights,0,6800 Executive Boulevard,Huber Heights,OH,45424,77544
6180,2019-06-13T16:04:07,2019-08-09T19:00:00,True,4893144,0.0,0.0,Chuck Cleaver,https://seatgeek.com/chuck-cleaver-tickets/columbus-ohio-ace-of-cups-2019-08-09-7-pm/concert/4893144,,,,,Ace of Cups,0,2619 N High St,Columbus,OH,43202,8583
6181,2019-07-25T16:02:31,2019-08-09T19:00:00,False,4937844,0.529,0.37,Earth To Mars - A Tribute To Bruno Mars,https://seatgeek.com/earth-to-mars-a-tribute-to-bruno-mars-tickets/cleveland-ohio-house-of-blues-cleveland-2019-08-09-7-pm/concert/4937844,3.0,48.0,49.0,35.0,House Of Blues - Cleveland,0,308 Euclid Ave,Cleveland,OH,44114,360
6182,2019-04-27T16:06:58,2019-08-09T19:00:00,False,4843005,0.0,0.0,Uptown Funk - A Tribute to Bruno Mars,https://seatgeek.com/uptown-funk-a-tribute-to-bruno-mars-tickets/twinsburg-ohio-perici-amphitheatre-2019-08-09-7-pm/concert/4843005,,,,,Perici Amphitheatre,0,10260 Ravenna Road,Twinsburg,OH,44087,50296
6183,2019-07-03T16:27:41,2019-08-09T19:00:00,True,4917100,0.495,0.33,Low Cut Connie,https://seatgeek.com/low-cut-connie-tickets/columbus-ohio-a-and-r-music-bar-2019-08-09-7-pm/concert/4917100,5.0,46.0,43.0,36.0,A and R Music Bar,0,391 Neil Ave,Columbus,OH,43215,7037
6184,2019-04-24T16:04:39,2019-08-09T19:00:00,True,4836262,0.0,0.0,Joyce Manor,https://seatgeek.com/joyce-manor-tickets/lakewood-ohio-the-phantasy-2019-08-09-7-pm/concert/4836262,,,,,The Phantasy,0,11802 Detroit Ave.,Lakewood,OH,44107,199811
6185,2019-01-15T16:06:07,2019-08-09T19:00:00,False,4693245,0.737,0.68,Jason Aldean with Dee Jay Silver and Kane Brown,https://seatgeek.com/jason-aldean-with-dee-jay-silver-and-kane-brown-tickets/cuyahoga-falls-ohio-blossom-music-center-2019-08-09-7-pm/concert/4693245,26.0,571.0,206.0,179.0,Blossom Music Center,0,1145 West Steels Corners Rd.,Cuyahoga Falls,OH,44223,68
6186,2019-01-26T16:05:34,2019-08-09T19:00:00,False,4706191,0.754,0.705,Thomas Rhett with Dustin Lynch and Russell Dickerson,https://seatgeek.com/thomas-rhett-with-dustin-lynch-and-russell-dickerson-tickets/cincinnati-ohio-riverbend-music-center-2019-08-09-7-pm/concert/4706191,83.0,155.0,109.0,83.0,Riverbend Music Center,0,6295 Kellogg Avenue,Cincinnati,OH,45230,86
6187,2019-04-24T16:07:57,2019-08-09T20:00:00,True,4836750,0.0,0.0,Interpol,https://seatgeek.com/interpol-tickets/cleveland-ohio-rock-and-roll-hall-of-fame-and-museum-2019-08-09-8-pm/concert/4836750,,,,,Rock and Roll Hall of Fame and Museum,0,1100 Rock and Roll Boulevard,Cleveland,OH,44114,4474
6188,2019-07-25T16:01:28,2019-08-09T20:00:00,False,4937543,0.0,0.0,52nd St. Stranger - A Tribute to Billy Joel,https://seatgeek.com/52nd-st-stranger-a-tribute-to-billy-joel-tickets/northfield-ohio-hard-rock-rocksino-northfield-park-club-velvet-2019-08-09-8-pm/concert/4937543,1.0,33.0,33.0,33.0,Hard Rock Rocksino Northfield Park - Club Velvet,0,10777 NORTHFIELD RD,Northfield,OH,44067,59303
6189,2019-05-22T16:06:39,2019-08-09T20:00:00,True,4872173,0.571,0.341,Jared & The Mill with Window Dogs,https://seatgeek.com/jared-and-the-mill-with-window-dogs-tickets/cleveland-ohio-beachland-ballroom-2019-08-09-8-pm/concert/4872173,1.0,58.0,58.0,58.0,Beachland Ballroom,0,15711 Waterloo Road,Cleveland,OH,44110,1187
6190,2019-04-06T16:05:09,2019-08-09T20:00:00,False,4810660,0.606,0.504,Frankie Valli with The Four Seasons,https://seatgeek.com/frankie-valli-with-the-four-seasons-tickets/kettering-ohio-fraze-pavilion-2019-08-09-8-pm/concert/4810660,22.0,100.0,96.0,82.0,Fraze Pavilion,0,695 Lincoln Park Blvd,Kettering,OH,45429,351
